time,doy,temp,rh,ws,swin,swout,lwin,lwout,lw,sw
2017-05-10 15:00:00,130,7.26,51.45,3.14,748.2,168.7,-107.04,21.15,199.20978566329697,1034.7351693704989
2017-05-10 16:00:00,130,6.6,58.6,1.59,306.7,56.1,-100.98,-3.39,232.0485216422808,643.1347081830128
2017-05-10 17:00:00,130,5.68,61.83,1.2,95.9,21.4,-81.15,-4.97,252.78029822538304,430.6787633965755
2017-05-10 18:00:00,130,5.04,58.04,1.04,47.7,11.9,-79.13,-8.85,256.6102769095568,381.85230760613297
2017-05-10 19:00:00,130,4.41,61.4,0.86,5.3,3.3,-75.0,-13.15,263.49733071756714,338.88103791945616
2017-05-10 20:00:00,130,3.87,68.16,0.69,-2.2,1.7,-68.94,-14.14,269.2096271603627,329.3040781639046
2017-05-10 21:00:00,130,2.24,73.7,0.22,-2.4,1.5,-62.18,-12.8,267.8188335615546,321.51422907513194
2017-05-10 22:00:00,130,0.92,83.4,0.26,-1.6,1.7,-47.75,-8.0,272.9805726876431,316.01481117642703
2017-05-10 23:00:00,130,0.74,80.7,0.35,0.7,1.8,-17.9,-2.85,301.3027205023692,317.7726142449902
2017-05-11 00:00:00,130,1.59,77.0,0.28,0.7,1.3,-10.25,-3.58,315.1758089836868,322.34227887742946
2017-05-11 01:00:00,131,2.04,76.6,0.35,-0.1,0.7,-13.65,-4.86,314.79457755596457,324.2278715347131
2017-05-11 02:00:00,131,2.46,82.8,0.7,-0.3,0.8,-21.06,-6.25,309.6768248832213,325.86336561521654
2017-05-11 03:00:00,131,2.69,80.7,1.33,-0.3,1.2,-30.58,-7.1,300.5341485553263,326.48456177846674
2017-05-11 04:00:00,131,2.0,79.9,0.27,1.5,1.0,-21.66,-6.13,306.6480611445161,325.5736809792268
2017-05-11 05:00:00,131,2.25,81.5,0.58,40.0,10.9,-51.15,-6.98,274.0173260200529,360.5226388890021
2017-05-11 06:00:00,131,2.97,71.1,0.96,107.6,25.7,-31.79,-0.18,292.2704201103797,426.284587760911
2017-05-11 07:00:00,131,4.02,67.44,0.68,159.9,35.4,-25.48,5.04,298.5993097855555,481.6217418988967
2017-05-11 08:00:00,131,4.49,62.87,1.49,248.5,53.4,-27.24,13.83,288.4191215956247,567.2502904267935
2017-05-11 09:00:00,131,5.35,58.72,1.67,352.2,78.2,-60.1,17.59,249.37794802640383,664.5963659720945
2017-05-11 10:00:00,131,6.43,56.03,2.33,521.5,117.4,-62.75,33.84,232.38581206781512,823.5192241103182
2017-05-11 11:00:00,131,6.6,52.62,2.8,337.5,69.5,-33.95,20.79,282.63884041441776,663.6778014533788
2017-05-11 12:00:00,131,6.76,52.95,2.77,359.3,73.3,-31.89,22.37,284.0006906180149,685.7244214326548
2017-05-11 13:00:00,131,6.37,58.09,2.61,312.4,62.4,-30.31,18.86,288.07435955509936,641.2856936755244
2017-05-11 14:00:00,131,6.7,53.22,2.89,407.6,87.6,-36.8,23.28,276.8310411985261,725.567759026153
2017-05-11 15:00:00,131,6.92,62.1,3.31,296.5,65.5,-46.01,12.06,280.2989704690293,621.5858653922879
2017-05-11 16:00:00,131,5.96,70.8,3.4,166.2,37.5,-24.68,4.3,309.8851027678934,496.04803074900315
2017-05-11 17:00:00,131,5.42,61.32,1.83,88.5,21.4,-4.67,4.61,330.4884305978264,420.66552622946745
2017-05-11 18:00:00,131,5.86,65.94,2.53,33.5,10.9,-9.22,-0.85,333.72516864059344,370.28951338675637
2017-05-11 19:00:00,131,4.64,75.0,1.75,3.0,4.4,-2.85,-0.85,335.2753029069374,335.9836854335017
2017-05-11 20:00:00,131,3.88,81.1,2.72,-1.1,2.9,-2.0,-1.03,332.8115631414677,329.2342313823177
2017-05-11 21:00:00,131,3.09,87.6,1.54,-1.1,1.8,-1.33,-1.7,330.60053392527095,326.7398491554953
2017-05-11 22:00:00,131,2.64,96.2,0.24,-0.5,0.7,-0.3,-0.79,328.5960909053837,326.60081345556074
2017-05-11 23:00:00,131,2.11,96.8,0.6,-0.2,0.6,-0.24,-1.09,326.506905759057,324.55885381100506
2017-05-12 00:00:00,131,1.33,98.1,0.35,-0.5,1.3,-0.43,-1.03,322.53790369828886,319.7043735920315
2017-05-12 01:00:00,132,0.47,99.3,0.52,0.1,0.9,-1.03,-0.36,317.0239891396719,316.87050625891635
2017-05-12 02:00:00,132,0.83,99.1,0.56,-0.2,0.9,-0.43,-1.27,320.4826439945708,318.1922071586794
2017-05-12 03:00:00,132,0.87,99.8,0.56,-0.7,1.3,-0.61,-1.27,320.45674775292395,317.31625188515534
2017-05-12 04:00:00,132,1.09,99.1,0.69,1.2,0.7,-0.36,-1.94,322.57079792363584,321.29570937582
2017-05-12 05:00:00,132,1.01,99.5,0.42,22.5,6.7,-1.33,-2.73,321.9842282229642,338.98540886050847
2017-05-12 06:00:00,132,0.95,98.9,0.2,52.1,13.9,-0.85,-2.79,322.3414460941121,365.151363449484
2017-05-12 07:00:00,132,3.17,76.4,1.15,361.1,74.5,3.4,6.13,327.32318962657513,668.917050311345
2017-05-12 08:00:00,132,5.15,68.15,0.64,301.1,57.2,3.09,16.62,324.1488825395859,628.0804055620181
2017-05-12 09:00:00,132,5.91,64.66,0.93,359.9,74.6,1.4,18.98,323.0978675829748,680.689366992656
2017-05-12 10:00:00,132,7.04,61.91,1.15,639.5,142.3,-7.7,35.05,298.9846158495862,936.4698578802827
2017-05-12 11:00:00,132,8.04,59.0,2.48,866.6,194.1,-45.76,55.04,235.46423361527792,1148.451246602291
2017-05-12 12:00:00,132,7.84,61.6,3.41,646.3,141.8,-43.75,43.82,250.07665129783513,949.0967221360877
2017-05-12 13:00:00,132,9.28,47.64,2.79,901.5,201.7,-66.74,66.0,204.04880521431005,1186.9767863241093
2017-05-12 14:00:00,132,9.88,53.84,2.05,939.1,207.2,-87.39,61.81,187.69097397076385,1227.9507142305042
2017-05-12 15:00:00,132,7.99,51.57,3.76,625.2,136.6,-81.89,37.62,213.12244928288746,931.0799463312936
2017-05-12 16:00:00,132,8.56,53.51,2.46,413.2,81.1,-72.98,17.82,249.8999719136218,749.1915893870575
2017-05-12 17:00:00,132,8.04,59.93,2.1,185.2,40.3,-64.72,7.15,269.62007777112206,525.546878243377
2017-05-12 18:00:00,132,6.18,84.8,1.58,49.3,10.9,-19.57,1.94,319.7906541395923,390.5226494170421
2017-05-12 19:00:00,132,4.3,91.7,0.2,8.5,3.5,-0.97,4.0,330.1188457379388,341.8898020543496
2017-05-12 20:00:00,132,3.16,95.0,0.28,-0.8,1.3,-0.24,2.18,327.6413400755368,328.0191440897044
2017-05-12 21:00:00,132,2.12,96.7,0.05,-0.9,0.7,-0.61,2.79,321.53649999626117,323.66164757595425
2017-05-12 22:00:00,132,1.62,98.0,0.06,-0.8,0.7,-0.97,-1.33,323.6168149986039,321.4208291662544
2017-05-12 23:00:00,132,1.37,98.6,0.05,-0.2,0.7,-0.61,2.0,318.9356991971319,320.95458939784027
2017-05-13 00:00:00,132,1.66,98.7,0.26,-0.2,0.6,-0.43,1.76,320.7944266175807,322.43551280412146
2017-05-13 01:00:00,133,1.78,98.6,0.21,-0.6,1.0,-0.61,-0.24,323.5083924025893,322.05620822313244
2017-05-13 02:00:00,133,1.82,99.5,0.13,-0.2,0.7,-0.3,-0.3,324.1337946531784,323.0712208633319
2017-05-13 03:00:00,133,1.98,99.6,0.11,0.0,0.6,-0.06,0.0,324.81804518124915,324.18050090734124
2017-05-13 04:00:00,133,2.13,99.9,0.14,1.8,1.2,-0.3,-1.64,327.18003091212165,326.30635912935895
2017-05-13 05:00:00,133,2.3,99.9,0.25,54.2,11.8,0.55,0.3,326.6981774159222,376.46204990706747
2017-05-13 06:00:00,133,3.68,90.2,0.4,117.2,22.6,1.94,8.56,325.1776131949013,444.68174542630624
2017-05-13 07:00:00,133,4.37,89.8,1.55,247.6,48.5,2.55,9.53,328.08496723245077,571.3907523564177
2017-05-13 08:00:00,133,6.37,69.14,1.32,496.1,113.2,3.28,19.65,326.79927100728355,798.1924233095268
2017-05-13 09:00:00,133,8.47,50.21,0.81,657.3,151.9,2.43,36.01,316.9999268318282,953.339950444579
2017-05-13 10:00:00,133,8.97,50.79,1.59,596.8,130.0,-2.91,36.49,312.6681850057596,910.3069099172118
2017-05-13 11:00:00,133,9.34,50.05,1.44,628.6,139.9,-30.36,45.09,271.9941958018842,938.0508664040094
2017-05-13 12:00:00,133,11.0,40.7,1.97,1146.6,259.5,-93.09,86.38,157.7465020412101,1416.979087637432
2017-05-13 13:00:00,133,10.88,41.82,2.96,672.9,149.9,-82.34,48.53,214.50147582148276,986.484946895863
2017-05-13 14:00:00,133,11.22,41.29,3.57,817.0,184.5,-83.26,50.58,212.7650682182646,1117.5348438971312
2017-05-13 15:00:00,133,11.22,43.7,1.9,558.5,122.2,-99.14,26.53,222.4108769549824,885.8937577105905
2017-05-13 16:00:00,133,10.95,38.43,2.57,404.6,68.9,-91.98,4.79,255.1251263226626,765.7154450947996
2017-05-13 17:00:00,133,9.88,50.92,1.64,110.0,23.6,-67.75,-2.85,287.21871895305424,465.8491794016966
2017-05-13 18:00:00,133,9.29,54.54,2.07,49.9,10.8,-30.24,-2.06,327.5473642190519,406.98065819780044
2017-05-13 19:00:00,133,7.94,73.4,1.14,6.5,3.3,-16.61,-3.52,338.51397531202076,357.7465609082427
2017-05-13 20:00:00,133,5.63,91.6,1.44,-1.9,2.8,-4.37,-0.36,337.74114779597153,336.92650789042256
2017-05-13 21:00:00,133,4.09,95.9,0.88,-2.5,1.2,-2.79,-6.19,338.9847124496027,330.60218588525794
2017-05-13 22:00:00,133,2.79,96.1,0.46,-1.9,1.6,-2.49,-4.79,331.4472519415726,324.59955418478387
2017-05-13 23:00:00,133,2.97,95.7,0.65,-0.4,1.2,-0.91,-3.03,332.0933244787386,327.7013528140397
2017-05-14 00:00:00,133,3.46,98.2,1.15,-0.9,0.7,-1.09,-2.97,334.1557585784995,330.04713992442635
2017-05-14 01:00:00,134,2.84,98.0,0.25,-1.1,0.9,-1.09,-3.46,331.76822457220584,326.60883850372886
2017-05-14 02:00:00,134,2.99,97.5,0.15,-0.5,0.8,-0.73,-1.82,330.9727701068718,328.15104637605714
2017-05-14 03:00:00,134,2.46,97.6,0.3,-2.5,1.6,-2.55,-4.43,329.38166549715277,322.3214529823948
2017-05-14 04:00:00,134,1.07,99.0,0.37,0.0,2.4,-2.31,-4.31,322.97312126127696,317.77831606647175
2017-05-14 05:00:00,134,1.2,95.0,0.47,51.9,12.0,0.43,-1.09,323.0148199956187,368.32768894485133
2017-05-14 06:00:00,134,2.82,94.4,0.83,61.9,11.9,-0.91,-1.33,329.3706346145685,387.90664405966885
2017-05-14 07:00:00,134,4.1,80.3,0.74,351.0,78.9,1.46,10.44,324.4167515904231,656.2703525349332
2017-05-14 08:00:00,134,7.86,52.57,1.26,613.9,150.8,-0.61,19.59,329.71684760967196,900.3189727572516
2017-05-14 09:00:00,134,9.48,47.66,2.16,810.6,195.9,-70.96,38.07,233.06470060158483,1087.5275105189403
2017-05-14 10:00:00,134,10.08,43.11,2.86,732.6,168.1,-80.78,45.27,216.05224358882757,1031.3414997871746
2017-05-14 11:00:00,134,11.26,40.37,2.08,910.7,206.4,-73.44,63.51,209.3019487248054,1202.5132828452306
2017-05-14 12:00:00,134,12.34,37.82,2.22,1080.5,244.9,-83.08,74.91,190.1286106071042,1363.1982682222165
2017-05-14 13:00:00,134,11.9,40.82,2.93,659.1,143.4,-63.11,44.22,247.6230379780238,983.1956471869967
2017-05-14 14:00:00,134,11.24,51.77,2.45,421.9,88.4,-65.09,21.87,268.2176769226081,764.6285387880155
2017-05-14 15:00:00,134,10.67,50.11,1.88,319.8,67.8,-65.18,17.27,270.5778282248805,665.442054907289
2017-05-14 16:00:00,134,8.02,73.2,2.26,82.1,15.2,-26.79,2.06,320.3102664375309,433.35631130175756
2017-05-14 17:00:00,134,5.31,83.6,1.39,77.9,14.9,-0.12,9.4,329.66608657633566,415.2859212870794
2017-05-14 18:00:00,134,5.62,85.7,1.19,48.1,9.5,-0.91,6.67,333.4771352283564,387.9989770229255
2017-05-14 19:00:00,134,4.42,93.7,2.01,2.6,1.7,-1.03,2.18,332.77841580212936,337.6308361090951
2017-05-14 20:00:00,134,4.11,96.9,0.29,-0.6,0.9,-0.61,1.52,332.5524559376993,333.29625759059184
2017-05-14 21:00:00,134,3.9,95.8,0.13,-0.6,0.9,-0.61,0.61,332.6128533667734,332.2822748543767
2017-05-14 22:00:00,134,3.7,97.1,0.06,-0.6,0.8,-0.61,0.61,331.6492968101552,331.4367820521859
2017-05-14 23:00:00,134,3.66,96.6,0.49,-0.6,1.0,-0.61,-0.18,332.38953957472245,331.008193647922
2017-05-15 00:00:00,134,3.42,97.6,0.12,-0.5,0.8,-0.61,-0.61,331.7441992325829,330.2093704250268
2017-05-15 01:00:00,135,3.53,96.0,0.48,-1.0,1.2,-0.73,-2.06,333.8425397074408,329.6748891761539
2017-05-15 02:00:00,135,3.02,97.5,0.07,-0.7,1.1,-0.55,-1.94,331.47025373125524,327.7040199650215
2017-05-15 03:00:00,135,2.51,98.2,0.25,-1.9,1.3,-1.15,-4.85,331.76789987164744,323.6215008161575
2017-05-15 04:00:00,135,1.27,99.2,0.17,-1.2,2.5,-2.24,-4.61,324.34632290276,317.1798530090174
2017-05-15 05:00:00,135,0.39,99.7,0.25,14.6,4.6,-1.46,-2.97,319.2262556635099,329.2498684143954
2017-05-15 06:00:00,135,0.32,99.7,0.13,52.3,12.1,-0.49,-1.09,317.8270598766746,364.5803066299213
2017-05-15 07:00:00,135,3.23,64.25,0.66,448.4,99.6,5.28,13.53,321.093262629777,742.6398978127756
2017-05-15 08:00:00,135,6.83,53.91,1.37,531.8,127.2,3.46,24.75,323.2746150785723,826.0963388093869
2017-05-15 09:00:00,135,7.99,44.8,2.04,717.0,167.4,-26.13,35.41,281.5640077244459,1003.098836532002
2017-05-15 10:00:00,135,9.24,45.51,2.51,1011.6,232.2,-83.08,62.97,188.1301842676003,1280.7511996158885
2017-05-15 11:00:00,135,9.44,42.1,2.6,988.7,225.8,-86.57,68.39,178.63324852850644,1262.2932249157557
2017-05-15 12:00:00,135,10.02,39.89,2.44,974.0,217.5,-83.26,65.36,189.09617197349726,1257.7148260466968
2017-05-15 13:00:00,135,9.79,44.17,2.74,440.1,92.5,-49.62,32.23,266.74434432992166,773.7691377183514
2017-05-15 14:00:00,135,9.74,40.51,2.26,366.2,76.7,-47.44,26.91,275.34233421319914,704.9173046972605
2017-05-15 15:00:00,135,10.0,39.51,1.5,307.8,65.5,-58.41,19.51,272.4642625905185,650.5280170179094
2017-05-15 16:00:00,135,9.52,40.98,2.37,178.4,32.7,-70.32,1.27,277.47262688403276,534.0133588793102
2017-05-15 17:00:00,135,9.33,45.66,1.77,119.5,26.1,-62.61,-0.73,287.9643227598211,471.29372063467355
2017-05-15 18:00:00,135,8.31,50.95,1.15,38.6,9.2,-85.56,-13.88,271.20782592624755,390.54666890145415
2017-05-15 19:00:00,135,7.01,60.71,0.35,12.2,4.5,-60.45,-13.64,294.0415857836958,358.3981383220665
2017-05-15 20:00:00,135,4.89,70.3,0.17,-3.6,0.9,-72.25,-17.89,274.67420104427646,333.5407890017735
2017-05-15 21:00:00,135,2.82,81.5,0.1,-2.8,2.1,-72.89,-15.35,260.9408825484528,323.0896428790313
2017-05-15 22:00:00,135,1.71,81.2,0.29,-2.0,2.7,-71.42,-13.47,255.19748946215532,318.06643869474095
2017-05-15 23:00:00,135,0.8,84.6,0.15,-2.0,2.7,-67.93,-11.95,253.25890847095704,313.80200174132307
2017-05-16 00:00:00,135,0.04,87.3,0.17,-1.7,2.9,-56.49,-10.2,261.1701949934286,310.39097421420786
2017-05-16 01:00:00,136,-0.64,89.9,0.16,-1.8,2.6,-40.12,-7.41,274.0705116955911,307.49436057398543
2017-05-16 02:00:00,136,-1.21,94.3,0.02,-2.4,2.2,-29.19,-5.52,282.13550623661285,304.6502642059163
2017-05-16 03:00:00,136,-1.77,95.5,0.02,-2.2,2.4,-16.82,-3.52,291.83242309596216,302.1039697311452
2017-05-16 04:00:00,136,-2.21,96.9,0.01,2.2,3.0,-10.62,-1.88,295.2264976974443,304.60075979897914
2017-05-16 05:00:00,136,-2.2,93.4,0.1,16.0,6.9,-8.2,-0.73,296.7710187961219,316.33418290474054
2017-05-16 06:00:00,136,-2.04,92.7,0.07,26.5,9.3,-7.29,-0.49,298.28450821188176,326.6198092744555
2017-05-16 07:00:00,136,0.69,64.48,0.42,341.7,90.5,-43.77,8.99,256.5479501933882,615.4145381508853
2017-05-16 08:00:00,136,7.18,30.54,0.85,620.5,159.3,-118.15,22.51,184.08735733919966,894.6658697358939
2017-05-16 09:00:00,136,10.13,17.96,1.56,752.8,183.1,-125.58,43.54,165.4599031858485,1037.7385336462971
2017-05-16 10:00:00,136,12.16,17.35,1.13,883.1,202.8,-135.41,53.94,152.15479254268428,1178.8962329204883
2017-05-16 11:00:00,136,13.2,14.94,2.35,961.1,219.4,-125.22,60.77,161.62982757030682,1256.8954710177686
2017-05-16 12:00:00,136,14.07,16.61,1.89,996.9,225.4,-124.21,72.25,153.92261913556004,1296.732536490932
2017-05-16 13:00:00,136,14.32,16.4,3.28,954.7,215.1,-120.81,62.26,171.0765782046119,1260.4154211798186
2017-05-16 14:00:00,136,14.47,20.54,4.03,862.9,193.1,-117.5,45.91,195.09673217203044,1178.8157404364933
2017-05-16 15:00:00,136,14.21,24.34,4.66,722.5,161.0,-117.41,27.02,216.10408248984973,1049.5515441191296
2017-05-16 16:00:00,136,14.07,26.01,2.41,525.7,81.6,-123.65,-3.76,244.32403590061315,910.1918044956544
2017-05-16 17:00:00,136,13.07,28.69,0.42,35.6,4.5,-109.24,-29.81,286.74676166287384,417.2426294314689
2017-05-16 18:00:00,136,10.44,44.92,0.26,21.0,4.0,-92.35,-24.42,286.5295203593179,386.8010669945009
2017-05-16 19:00:00,136,7.68,49.95,0.13,3.9,2.2,-82.53,-22.67,281.9877313457863,354.66777857128807
2017-05-16 20:00:00,136,5.49,58.91,0.08,-2.5,2.0,-74.08,-19.76,277.65584249082326,336.47520494654935
2017-05-16 21:00:00,136,4.11,68.82,0.09,-1.9,2.4,-69.22,-16.86,273.2490320888209,329.9904724666249
2017-05-16 22:00:00,136,3.01,71.6,0.07,-1.6,2.5,-67.01,-15.1,268.49450331218804,324.9407843039236
2017-05-16 23:00:00,136,2.36,71.2,0.2,-1.1,2.8,-65.09,-14.5,266.9590530427242,322.083019984873
2017-05-17 00:00:00,136,1.65,72.5,0.16,-1.2,2.5,-63.05,-13.65,265.00946110649943,318.96459687981707
2017-05-17 01:00:00,137,0.99,73.6,0.13,-1.2,2.8,-62.87,-13.16,261.54838074829667,315.515322897057
2017-05-17 02:00:00,137,0.49,77.3,0.15,-1.1,2.7,-61.78,-12.14,259.30110035992425,313.4215253894402
2017-05-17 03:00:00,137,0.08,77.8,0.14,-1.4,2.6,-62.03,-12.5,257.52993833380754,311.28436572459856
2017-05-17 04:00:00,137,-0.18,79.1,0.16,1.2,3.2,-61.54,-11.53,255.76212559191123,312.44453409250156
2017-05-17 05:00:00,137,-0.17,83.3,0.25,16.0,5.0,-62.52,-8.62,251.21557854223514,327.83895516561176
2017-05-17 06:00:00,137,0.05,78.8,0.24,29.6,7.0,-63.0,-6.44,249.0912920417416,342.55056004646417
2017-05-17 07:00:00,137,3.41,58.04,0.45,359.7,90.6,-82.16,7.71,225.5923259500704,649.4057852180752
2017-05-17 08:00:00,137,10.17,34.87,1.21,609.6,153.1,-116.49,19.42,204.87514921278083,904.2966368160867
2017-05-17 09:00:00,137,13.02,29.5,1.18,752.8,180.2,-123.56,40.68,186.35106447539414,1056.2920325981804
2017-05-17 10:00:00,137,14.58,28.15,1.53,877.6,199.8,-125.03,53.5,177.83943187613374,1188.8547801642094
2017-05-17 11:00:00,137,15.41,28.41,2.0,956.6,215.2,-119.8,60.03,180.80815637123507,1268.4468812826874
2017-05-17 12:00:00,137,15.86,31.13,2.8,978.6,219.9,-112.55,67.93,182.498729762087,1291.3298985932558
2017-05-17 13:00:00,137,15.97,28.6,2.5,941.9,209.2,-112.0,70.23,181.0352045622001,1261.2359129447268
2017-05-17 14:00:00,137,16.46,34.4,2.2,846.4,184.7,-119.16,48.26,201.21308131516653,1180.1032820235491
2017-05-17 15:00:00,137,16.25,38.33,1.5,707.8,151.0,-121.45,31.73,216.869698543919,1055.0987422275082
2017-05-17 16:00:00,137,15.2,48.47,1.38,440.1,70.9,-119.71,-6.36,258.15380769821763,827.870454687592
2017-05-17 17:00:00,137,13.12,51.63,1.05,40.2,6.3,-91.8,-13.38,288.2051719893329,420.81438096217823
2017-05-17 18:00:00,137,11.95,61.33,0.4,21.6,4.4,-84.36,-17.94,296.1856382939205,394.91054974610466
2017-05-17 19:00:00,137,9.93,73.4,0.29,3.9,2.0,-77.85,-19.94,295.7285484937685,366.34248001679094
2017-05-17 20:00:00,137,7.85,80.3,0.24,-2.4,1.8,-69.95,-17.46,291.54373614176257,348.5567231547496
2017-05-17 21:00:00,137,6.02,87.9,0.1,-2.1,1.8,-64.44,-15.28,286.3558158719937,339.79147112583075
2017-05-17 22:00:00,137,4.94,89.1,0.13,-1.0,2.2,-47.24,-11.22,296.57090390198124,335.3194281050509
2017-05-17 23:00:00,137,5.46,85.5,0.06,1.1,2.3,-4.31,1.64,334.61610872461074,340.2241370599118
2017-05-18 00:00:00,137,6.22,85.9,0.12,-0.2,1.3,-29.79,-6.67,318.0875925281265,343.61297623532835
2017-05-18 01:00:00,138,5.12,92.4,0.27,-2.1,1.2,-55.02,-13.23,290.63743187001234,336.08017094911503
2017-05-18 02:00:00,138,4.47,89.9,0.12,0.7,1.5,-11.1,-1.52,325.5003307265946,335.86632836531953
2017-05-18 03:00:00,138,5.38,88.0,0.05,0.3,1.1,-11.4,-2.55,330.8000341173312,340.3041663487362
2017-05-18 04:00:00,138,5.12,91.1,0.35,1.6,1.4,-30.88,-6.55,311.25136339303475,340.21240235407373
2017-05-18 05:00:00,138,5.49,87.0,0.21,30.7,7.6,-10.19,1.7,327.7502934943652,369.0608011685092
2017-05-18 06:00:00,138,7.09,81.2,0.31,111.7,26.3,-29.05,5.22,309.2459317885683,450.53282671182694
2017-05-18 07:00:00,138,8.97,76.8,0.83,325.8,82.6,-74.27,9.82,259.90549315215867,646.316355017566
2017-05-18 08:00:00,138,10.89,55.21,1.54,670.1,166.8,-96.11,33.47,216.07646896087124,963.278357980942
2017-05-18 09:00:00,138,12.72,50.64,1.7,870.3,204.6,-91.8,50.24,210.96917921882485,1164.6173492306311
2017-05-18 10:00:00,138,12.51,47.36,2.64,584.9,129.8,-58.16,41.02,260.45985543706075,914.8636334772024
2017-05-18 11:00:00,138,13.15,45.7,3.63,628.9,138.0,-53.25,39.5,271.44628273177165,960.525385447238
2017-05-18 12:00:00,138,13.2,42.09,4.44,512.6,112.1,-45.56,29.99,292.01943795991724,854.0619409115111
2017-05-18 13:00:00,138,13.59,45.9,4.84,811.5,181.7,-56.59,51.55,255.62352882974932,1126.863198251237
2017-05-18 14:00:00,138,13.29,46.96,4.44,412.1,89.1,-52.52,23.38,292.0857073709758,763.0420237818378
2017-05-18 15:00:00,138,12.75,47.24,3.66,251.9,53.3,-38.66,11.51,319.5933289180308,613.3005308070509
2017-05-18 16:00:00,138,12.37,56.66,3.26,193.7,40.5,-38.17,7.94,322.3766844640436,557.6895534132761
2017-05-18 17:00:00,138,11.4,62.6,1.73,104.9,21.6,-33.15,2.42,329.7259980332266,470.0683829210661
2017-05-18 18:00:00,138,10.58,65.09,1.9,48.1,10.5,-33.52,-2.06,330.3120835246748,411.8469123322309
2017-05-18 19:00:00,138,9.82,71.5,1.38,10.9,3.5,-47.04,-7.88,317.2999014745027,372.27038553589585
2017-05-18 20:00:00,138,8.83,76.1,1.9,-1.3,0.9,-46.62,-7.82,312.66412567883845,355.87545979926347
2017-05-18 21:00:00,138,7.81,83.2,0.97,-1.8,0.6,-43.47,-9.46,313.1606710279651,350.48062380246336
2017-05-18 22:00:00,138,7.72,77.4,1.03,0.1,0.9,-15.22,-3.76,339.33155621927085,351.9171524412307
2017-05-18 23:00:00,138,8.13,78.6,1.76,-0.5,0.3,-18.07,-4.79,339.2476710302979,353.9820275828363
2017-05-19 00:00:00,138,7.91,79.0,1.06,-0.8,0.1,-15.76,-4.91,341.0075150661386,352.754858631664
2017-05-19 01:00:00,139,7.75,77.9,1.18,-0.9,0.5,-18.31,-5.09,337.4044162971157,351.35955207043327
2017-05-19 02:00:00,139,7.69,79.8,1.29,-0.7,0.1,-19.71,-5.7,336.17019663343456,351.7664185932929
2017-05-19 03:00:00,139,7.67,80.0,1.03,-0.8,0.5,-16.07,-5.15,339.7179042458697,351.0756374217847
2017-05-19 04:00:00,139,7.26,85.1,0.33,-0.2,1.5,-8.31,-3.88,345.32548814263583,348.5486286385036
2017-05-19 05:00:00,139,6.87,87.2,0.68,18.9,5.8,-2.43,0.12,345.5989112032815,364.07588877116814
2017-05-19 06:00:00,139,6.92,87.9,1.37,41.7,9.7,-0.12,2.85,345.3520991585217,386.63899408178025
2017-05-19 07:00:00,139,6.68,87.0,1.57,99.0,19.2,1.21,7.64,340.0728417779229,441.879217220662
2017-05-19 08:00:00,139,6.28,88.3,2.36,107.3,19.4,1.39,8.12,337.73504844935735,449.45877926399726
2017-05-19 09:00:00,139,6.05,87.5,2.56,133.6,23.7,1.7,9.89,334.87459701677295,474.2960846200787
2017-05-19 10:00:00,139,5.61,82.0,1.02,135.6,24.0,2.3,13.04,329.69718934146664,474.13638650793655
2017-05-19 11:00:00,139,5.53,82.6,2.08,287.2,50.5,4.06,20.56,322.5038574176832,621.4412836278367
2017-05-19 12:00:00,139,6.91,76.1,1.89,478.4,89.5,6.79,31.78,319.30463861636065,807.9587118158884
2017-05-19 13:00:00,139,6.38,86.6,1.48,196.3,36.5,1.46,16.67,328.2183447432967,534.8417213666734
2017-05-19 14:00:00,139,5.93,64.99,1.71,408.3,73.0,-1.21,25.23,312.73600431816647,739.8198295838099
2017-05-19 15:00:00,139,7.22,62.38,2.52,253.6,48.9,-43.48,7.28,290.42656885537923,592.0322359155917
2017-05-19 16:00:00,139,6.89,53.83,1.5,183.9,33.8,-33.05,4.0,304.96652220740395,525.9228386182658
2017-05-19 17:00:00,139,7.07,65.52,1.24,134.9,26.6,-68.39,-2.73,272.0858994206105,477.4696066224995
2017-05-19 18:00:00,139,4.09,81.3,1.44,16.6,4.4,-11.76,-3.4,325.1004149289415,349.37432283921305
2017-05-19 19:00:00,139,1.89,95.1,1.5,7.2,2.5,-0.43,3.64,319.65878905049686,330.012980313779
2017-05-19 20:00:00,139,0.88,97.8,1.03,-0.7,1.4,-1.09,0.55,317.78794880153424,317.24485553116824
2017-05-19 21:00:00,139,0.42,99.4,0.25,-0.4,1.3,-0.55,0.61,316.2132364733118,315.5756921994039
2017-05-19 22:00:00,139,0.4,99.4,0.5,-0.5,1.3,-0.61,0.43,316.26205251841884,315.3647679847707
2017-05-19 23:00:00,139,0.23,99.8,0.17,-1.6,0.7,-0.97,-3.09,319.20437520812914,313.98595726243843
2017-05-20 00:00:00,139,-0.01,100.8,0.72,-1.0,0.9,-1.03,-1.64,316.31094884262103,313.34754860649355
2017-05-20 01:00:00,140,0.07,101.2,0.22,0.0,0.8,0.0,0.61,315.24046713540815,315.0161460019961
2017-05-20 02:00:00,140,0.19,100.7,0.16,0.1,1.1,0.0,0.73,315.6542443303303,315.33547219337635
2017-05-20 03:00:00,140,0.36,99.6,0.08,0.3,1.3,-0.43,0.85,315.7930396812782,316.1236181936749
