time,doy,temp,rh,ws,swin,swout,lwin,lwout,lw,sw,height,water
2017-03-25 10:00:00,84,4.74,43.75,2.33,690.3,434.4,-118.61,-43.01,248.86681751508797,640.2481634418884,7.863840000000001,0.0
2017-03-25 12:00:00,84,8.25,33.09,1.89,811.5,491.8,-126.23,-55.63,272.1795913798567,732.9824249099629,7.874597647058824,0.0
2017-03-25 18:00:00,84,2.22,62.67,0.14,1.7,5.9,-82.07,-14.97,246.80321005137358,321.06531158620237,7.885355294117647,0.0
2017-03-26 06:00:00,85,-5.11,82.0,0.46,13.7,13.7,-64.26,-11.66,230.57068121342618,292.67221604223374,7.917628235294118,0.0
2017-03-26 08:00:00,85,-3.63,70.7,0.32,108.5,77.9,-69.95,-17.12,236.8169027084395,335.31749302721164,7.885355294117647,0.0
2017-03-26 10:00:00,85,4.44,39.08,2.58,679.3,428.2,-115.12,-41.37,249.59325813255282,633.1233643899318,7.83156705882353,0.0
2017-03-26 12:00:00,85,7.75,31.76,1.6,787.6,476.9,-112.64,-54.24,284.0632120468205,719.83652963832,7.799294117647059,0.0
2017-03-26 14:00:00,85,7.41,46.16,2.71,503.7,309.5,-56.39,-44.16,336.8672098462727,580.5862181107356,7.853082352941177,0.0
2017-03-26 16:00:00,85,5.34,54.94,2.27,146.3,90.4,-62.25,-26.0,298.2545792352534,407.050328940094,7.8961129411764714,0.0
2017-03-26 18:00:00,85,2.4,71.2,3.67,13.2,9.3,-50.69,-9.52,278.2704209158026,331.48175503622764,7.842324705882354,0.0
2017-03-27 10:00:00,86,2.99,37.01,1.56,707.8,431.0,-125.31,-40.35,229.37890942210203,656.4863474386309,7.8208094117647065,0.0
2017-03-27 12:00:00,86,5.86,23.02,3.82,838.1,496.9,-115.67,-37.57,251.39931267837383,746.4406349924235,7.799294117647059,0.0
2017-03-27 14:00:00,86,7.37,17.55,4.21,719.7,413.0,-121.08,-43.08,259.01637557422316,713.2076388563956,7.723990588235294,0.0
2017-03-27 16:00:00,86,6.02,60.4,2.59,66.2,40.0,-107.5,-29.87,252.74306498651552,375.32866120847535,7.723990588235294,0.0
2017-03-27 18:00:00,86,0.42,78.2,0.23,2.0,6.2,-81.43,-11.03,234.46589290778638,312.6240983387191,7.64868705882353,0.0
2017-03-28 06:00:00,87,-7.01,83.3,0.14,8.7,12.2,-45.2,-10.45,243.43445882878515,280.32938208734475,7.627171764705882,0.0
2017-03-28 08:00:00,87,-5.88,60.04,0.17,105.5,91.7,-43.61,-12.76,252.90096720608264,305.6164335579126,7.530352941176472,0.0
2017-03-28 10:00:00,87,6.28,28.58,1.15,702.3,424.4,-138.16,-60.36,253.8271381778107,673.7799126760397,7.444291764705882,0.0
2017-03-28 12:00:00,87,7.67,26.76,4.01,840.0,486.9,-116.31,-43.82,267.0260506449252,769.4935831124577,7.551868235294118,0.0
2017-03-28 14:00:00,87,9.09,25.62,2.5,713.3,397.8,-125.22,-53.44,275.0506505334651,732.2879586798641,7.594898823529412,0.0
2017-03-28 16:00:00,87,7.67,39.97,0.86,72.4,38.5,-109.15,-37.32,267.805271424146,392.63407898022626,7.584141176470589,0.0
2017-03-28 18:00:00,87,2.99,60.39,0.07,3.3,7.0,-82.99,-15.64,250.16993657676554,325.3175162697998,7.6379294117647065,0.0
2017-03-29 08:00:00,88,-3.81,62.44,0.17,138.9,96.9,-28.3,-15.42,283.18491206405355,347.97830049380565,7.584141176470589,0.0
2017-03-29 10:00:00,88,5.05,41.14,2.51,711.5,420.8,-121.91,-44.71,248.4890955851402,682.845648123511,7.551868235294118,0.0
2017-03-29 12:00:00,88,7.24,30.89,3.14,833.5,467.7,-117.96,-46.54,266.1345774227909,782.332924530229,7.530352941176472,0.0
2017-03-29 14:00:00,88,7.75,30.22,3.75,710.5,384.6,-113.65,-43.87,270.62755679298346,737.7822203112833,7.541110588235295,0.0
2017-03-29 16:00:00,88,7.71,42.77,0.92,79.6,38.3,-108.23,-37.26,269.0215659765241,401.57174307215575,7.627171764705882,0.0
2017-03-29 18:00:00,88,2.65,63.26,0.17,3.7,6.4,-83.91,-15.64,247.46303092658445,324.8774347046246,7.777778823529411,0.0
2017-03-30 06:00:00,89,-5.51,78.8,0.02,15.7,14.4,-62.25,-9.78,228.98103483551472,292.46391559112277,7.788536470588235,0.0
2017-03-30 08:00:00,89,-4.07,61.23,0.16,182.1,109.3,-68.94,-14.46,232.91988110775048,383.1914277429335,7.756263529411765,0.0
2017-03-30 10:00:00,89,8.15,27.25,1.05,683.0,387.7,-128.24,-59.68,274.0829844640095,703.6697613235136,7.659444705882353,0.0
2017-03-30 12:00:00,89,10.38,29.55,2.3,805.1,430.2,-120.99,-56.71,290.5285849524099,809.0409816466249,7.616414117647059,0.0
2017-03-30 14:00:00,89,11.24,29.48,1.57,671.1,336.8,-126.32,-62.57,295.6202743252055,765.5730488234346,7.573383529411765,0.0
2017-03-30 16:00:00,89,8.98,34.3,1.25,100.9,47.1,-104.28,-36.83,279.60223119586306,422.75453343907435,7.68096,0.0
2017-03-30 18:00:00,89,5.73,55.16,0.35,8.4,7.8,-85.83,-21.34,266.8278453638385,343.67554312062714,7.68096,0.0
2017-03-31 08:00:00,90,-3.2,71.3,0.27,148.0,108.0,-14.75,-11.24,296.95986599339443,348.32940554475215,7.6379294117647065,0.0
2017-03-31 10:00:00,90,9.4,36.12,0.65,705.9,363.3,-139.35,-68.39,277.60211951857934,765.8665823284966,7.594898823529412,0.0
2017-03-31 12:00:00,90,9.19,35.42,2.73,825.3,403.2,-112.46,-47.63,283.7662686503765,858.6541080836705,7.551868235294118,0.0
2017-03-31 14:00:00,90,9.29,37.49,2.64,713.3,318.2,-110.34,-48.58,287.90155548233406,827.2876239593115,7.530352941176472,0.0
2017-03-31 16:00:00,90,7.46,44.66,2.12,104.4,44.0,-96.76,-29.09,271.66316362916444,422.86741392432384,7.64868705882353,0.0
2017-03-31 18:00:00,90,5.73,48.69,0.81,7.9,7.0,-84.18,-19.04,266.06043096006044,344.02973438390933,7.627171764705882,0.0
2017-04-01 06:00:00,91,0.85,63.4,0.9,28.6,17.1,-43.27,-10.69,281.1190363067561,333.16153925834993,7.594898823529412,0.0
2017-04-01 08:00:00,91,4.83,49.46,1.45,182.5,90.6,-41.44,-20.21,313.49632410429507,447.0618494880023,7.519595294117647,0.0
2017-04-01 10:00:00,91,5.97,40.54,5.43,657.3,305.8,-55.31,-28.81,312.8624004155383,759.1433921510754,7.455049411764706,0.0
2017-04-01 12:00:00,91,6.76,37.24,6.74,1034.6,426.0,-64.54,-30.25,307.5780223771648,1066.5980932154175,7.379745882352942,0.0
2017-04-01 14:00:00,91,6.08,35.72,4.27,348.0,137.8,-56.67,-24.18,306.33321338187267,592.8621390017074,7.368988235294117,0.0
2017-04-01 16:00:00,91,5.09,49.82,3.27,103.5,42.7,-29.77,-18.25,326.22874408439293,411.61245128628195,7.465807058823529,0.0
2017-04-01 18:00:00,91,1.06,93.8,1.66,2.8,1.5,-5.88,-4.06,318.41632130142614,322.09991043956074,7.379745882352942,0.0
2017-04-02 06:00:00,92,-1.67,81.1,0.73,25.7,13.7,-4.67,-1.28,303.9860822137564,322.15609402013183,7.379745882352942,0.0
2017-04-02 08:00:00,92,0.39,67.27,0.47,131.0,61.9,-4.61,-5.52,318.5178731369456,399.02554728098335,7.13232,0.0
2017-04-02 10:00:00,92,3.3,54.0,2.65,461.4,182.6,-47.56,-16.2,294.14402308651665,660.3305638185119,7.089289411764706,0.0
2017-04-02 12:00:00,92,6.57,33.98,1.73,473.5,165.5,-67.01,-28.55,301.7106819052461,710.7543654943843,7.13232,0.0
2017-04-02 14:00:00,92,4.98,51.02,1.69,341.3,115.4,-47.17,-18.49,305.4319264238141,605.9986324450656,7.164592941176471,0.0
2017-04-02 16:00:00,92,5.4,39.67,1.92,187.1,61.0,-65.45,-19.09,286.61234458542214,490.2250954709003,7.293684705882353,0.0
2017-04-02 18:00:00,92,4.04,59.53,0.49,8.8,4.5,-64.9,-13.64,274.2094830227658,339.80570498262415,7.2291388235294125,0.0
2017-04-03 10:00:00,93,5.79,39.21,1.99,738.1,256.8,-100.7,-30.21,260.0392678250826,911.5032583799823,7.067774117647059,0.0
2017-04-03 12:00:00,93,7.66,34.24,2.38,925.3,259.7,-99.51,-21.4,260.3406444950498,1138.3925925469978,7.057016470588236,0.0
2017-04-03 14:00:00,93,8.63,32.02,2.2,712.4,169.3,-90.97,-25.81,280.52658509003265,998.6611777700798,7.024743529411765,0.0
2017-04-03 16:00:00,93,7.57,40.65,1.89,123.7,24.4,-85.65,-27.09,282.9703415162103,469.3457842552894,6.949440000000001,0.0
2017-04-03 18:00:00,93,4.99,56.57,0.49,7.6,4.0,-86.02,-17.58,258.53857655755905,343.5917052470513,7.067774117647059,0.0
2017-04-04 06:00:00,94,-1.28,98.7,0.29,24.7,28.7,-0.49,-10.69,321.80455145577594,305.03949832708645,6.788075294117647,0.0
2017-04-04 08:00:00,94,2.33,75.6,0.23,225.0,154.3,1.94,-16.15,347.90297215884766,410.016313363098,6.637468235294119,0.0
2017-04-04 10:00:00,94,2.15,83.1,0.99,146.6,80.3,0.91,-8.61,336.93227940468665,403.96887916855917,6.626710588235294,0.0
2017-04-04 12:00:00,94,2.68,69.82,1.41,274.8,87.9,2.37,-6.25,338.3850154567675,548.8690768499198,6.605195294117648,0.0
2017-04-04 14:00:00,94,3.28,60.26,0.89,207.7,54.0,0.0,-7.46,339.8805482455338,512.53698272015,6.637468235294119,0.0
2017-04-04 16:00:00,94,3.12,56.58,2.5,131.3,30.1,-4.61,-8.37,334.7463432829821,449.78766559703166,6.755802352941177,0.0
2017-04-04 18:00:00,94,2.09,61.75,1.08,13.2,3.3,-3.76,-6.61,328.7735887122714,337.09708339940244,6.7773176470588234,0.0
2017-04-05 06:00:00,95,-3.91,69.32,0.93,29.4,10.7,-1.15,4.13,291.71485937502354,320.02654768671187,6.798832941176471,0.0
2017-04-05 08:00:00,95,-1.47,59.46,0.86,276.1,78.7,-3.7,0.12,304.3869949401115,541.9548815989073,6.7773176470588234,0.0
2017-04-05 10:00:00,95,1.11,49.77,2.81,745.4,189.1,-81.52,3.52,220.3975387380783,977.5876213827064,6.6697411764705885,0.0
2017-04-05 12:00:00,95,3.24,46.94,1.98,907.0,204.4,-90.33,12.79,209.13406236745573,1160.3973445398287,6.626710588235294,0.0
2017-04-05 14:00:00,95,5.09,43.59,1.48,709.6,146.9,-106.49,3.64,209.80607584354283,1004.1744347573563,6.6697411764705885,0.0
2017-04-05 16:00:00,95,4.73,49.73,2.08,233.4,36.9,-74.17,-11.27,263.8122469028417,570.0696258874934,6.605195294117648,0.0
2017-04-05 18:00:00,95,2.31,60.46,1.2,12.6,4.2,-74.45,-8.98,249.15407982772223,336.3677752232358,6.691256470588236,0.0
2017-04-06 06:00:00,96,-1.09,78.8,0.75,26.3,12.8,-13.17,0.0,295.07988568210686,326.567488987892,6.658983529411765,0.0
2017-04-06 08:00:00,96,0.59,56.03,1.79,281.5,97.4,-63.54,-6.55,251.08837897123948,535.7282845202359,6.615952941176471,0.0
2017-04-06 10:00:00,96,1.71,45.49,3.59,814.3,187.1,-92.44,18.5,192.63550599108095,1064.1113029214232,6.5191341176470585,0.0
2017-04-06 12:00:00,96,3.25,40.93,2.98,882.2,186.8,-100.61,30.98,175.56920024259503,1151.9446429816742,6.5191341176470585,0.0
2017-04-06 14:00:00,96,4.15,37.04,2.99,743.6,150.6,-108.23,18.54,185.59119340363495,1035.3786786456658,6.605195294117648,0.0
2017-04-06 16:00:00,96,3.14,35.99,2.3,145.4,15.9,-102.63,-13.64,225.33786907183543,483.29536612024157,6.637468235294119,0.0
2017-04-06 18:00:00,96,0.97,48.05,0.6,8.3,3.8,-90.61,-12.14,227.49980284172054,325.4572998901267,6.626710588235294,0.0
2017-04-07 06:00:00,97,-4.77,61.24,0.52,55.4,16.9,-34.5,6.44,245.8247234955294,339.61457001264864,6.551407058823529,0.0
2017-04-07 08:00:00,97,1.5,42.01,0.98,250.5,61.2,-79.68,-4.01,233.28872348559293,546.1222535918503,6.476103529411764,0.0
2017-04-07 10:00:00,97,5.13,41.48,2.47,361.2,73.7,-88.13,-2.06,238.4076740299006,679.4584414443043,6.368527058823529,0.0
2017-04-07 12:00:00,97,6.34,34.45,3.74,846.4,184.4,-97.22,28.07,198.05565902585658,1127.5597912572616,6.303981176470589,0.0
2017-04-07 14:00:00,97,6.98,35.1,3.14,717.0,151.2,-104.01,20.43,202.23909964948135,1017.1623582091034,6.271708235294117,0.0
2017-04-07 16:00:00,97,5.96,40.99,2.88,186.3,27.4,-88.22,-13.09,255.39868009965255,531.7032845860753,6.260950588235294,0.0
